link,year,name,city,state,zip_code,us_news_rank,us_news_category,in_state_tuition,out_state_tuition,room_and_board,enrollment,app_deadline,public_status,coed_status,year_founded,religious_affiliation,calendar,setting,endowment,med_alum_start_salary,selectivity,acceptance_rate,student_faculty_ratio,four_yr_grad_rate,undergrad_pop,sports_division,men_greek_pct,women_greek_pct,on_campus_crimes,on_campus_pct,first_gen_pct,male_pct,female_pct
https://www.usnews.com/best-colleges/university-of-phoenix-209885,2021,University of Phoenix,Phoenix,AZ,85034,298389,National Universities,9552,9552,5250,NA,N/A,Proprietary,NA,NA,None,N/A,N/A,N/A,NA,Less selective,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.usnews.com/best-colleges/university-of-south-alabama-1057,2021,University of South Alabama,Mobile,AL,36688,298389,National Universities,10294,20164,7800,14397,July 15,Public,Coed,1963,None,Semester,Suburban,$433.1 million,48100,Selective,78,17:1,25,9601,NCAA I,NA,NA,29,21,33,60,40
https://www.usnews.com/best-colleges/university-of-southern-mississippi-2441,2021,University of Southern Mississippi,Hattiesburg,MS,39406,298389,National Universities,9160,11160,11260,14133,rolling,Public,Coed,1910,None,Semester,Suburban,N/A,43200,Selective,92,17:1,28,11594,NCAA I,10,14,13,NA,33,64,36
https://www.usnews.com/best-colleges/university-of-tennessee-chattanooga-3529,2021,University of Tennessee--Chattanooga,Chattanooga,TN,37403,298389,National Universities,9656,25774,10159,11651,May 1,Public,Coed,1886,None,Semester,City,$181.3 million,44200,Selective,82,19:1,28,10297,NCAA I,12,15,54,35,29,56,44
https://www.usnews.com/best-colleges/university-of-texas-at-arlington-3656,2021,University of Texas at Arlington,Arlington,TX,76019,298389,National Universities,11378,28524,10370,48635,N/A,Public,Coed,1895,None,Semester,Urban,$162.6 million,55900,Selective,83,24:1,26,34820,NCAA I,1,1,NA,10,44,61,39
https://www.usnews.com/best-colleges/university-of-texas-at-san-antonio-10115,2021,University of Texas at San Antonio,San Antonio,TX,78249,298389,National Universities,10168,25174,7626,32594,June 1,Public,Coed,1969,None,Semester,Suburban,$171.8 million +,48600,Selective,77,25:1,22,28275,NCAA I,3,4,17,8,39,50,50
https://www.usnews.com/best-colleges/university-of-texas-at-tyler-11163,2021,University of Texas at Tyler,Tyler,TX,75799,298389,National Universities,9146,23736,9618,9617,Aug. 24,Public,Coed,1971,None,Semester,City,$87.9 million,48700,Selective,83,18:1,25,6995,NCAA II,5,8,7,23,39,58,42
https://www.usnews.com/best-colleges/utep-3661,2021,University of Texas--El Paso,El Paso,TX,79968,298389,National Universities,8961,24324,9496,25177,Sept. 5,Public,Coed,1914,None,Semester,Urban,$267.9 million,48100,Less selective,100,25:1,NA,21427,NCAA I,NA,NA,26,NA,41,54,46
https://www.usnews.com/best-colleges/university-of-the-cumberlands-1962,2021,University of the Cumberlands,Williamsburg,KY,40769,298389,National Universities,9875,9875,9300,NA,Aug. 31,Private,Coed,1888, Baptist,Differs by program,Rural,$61.7 million,41000,Selective,NA,NA,NA,NA,NAIA,NA,NA,1,NA,40,NA,NA
https://www.usnews.com/best-colleges/university-of-toledo-3131,2021,University of Toledo,Toledo,OH,43606,298389,National Universities,11244,20604,12590,19782,rolling,Public,Coed,1872,None,Semester,Urban,$309.8 million +,52800,Selective,95,20:1,28,15568,NCAA I,NA,NA,28,24,33,51,49
https://www.usnews.com/best-colleges/university-of-west-georgia-1601,2021,University of West Georgia,Carrollton,GA,30118,298389,National Universities,7488,21306,10340,13238,June 1,Public,Coed,1906,None,Semester,Rural,$34.4 million +,45200,Selective,59,18:1,21,10411,NCAA II,2,3,28,25,32,64,36
https://www.usnews.com/best-colleges/uw-milwaukee-3896,2021,University of Wisconsin--Milwaukee,Milwaukee,WI,53201,298389,National Universities,9526,21168,10792,26139,Aug. 1,Public,Coed,1956,None,Semester,Urban,$177.4 million +,49500,Selective,95,19:1,19,21509,NCAA I,NA,NA,35,17,33,53,47
https://www.usnews.com/best-colleges/valdosta-state-university-1599,2021,Valdosta State University,Valdosta,GA,31698,298389,National Universities,6583,17638,8332,11270,June 15,Public,Coed,1906,None,Semester,City,$51.1 million +,42100,Selective,57,20:1,18,8590,NCAA II,2,3,11,30,31,64,36
https://www.usnews.com/best-colleges/washburn-university-1949,2021,Washburn University,Topeka,KS,66621,298389,National Universities,8704,19456,9399,6285,Aug. 1,Public,Coed,1865,None,Semester,Urban,$178.2 million,47100,Selective,93,15:1,22,5468,NCAA II,NA,NA,6,NA,38,61,39
https://www.usnews.com/best-colleges/western-kentucky-university-2002,2021,Western Kentucky University,Bowling Green,KY,42101,298389,National Universities,10802,26496,8432,18171,Aug. 1,Public,Coed,1906,None,Semester,City,$15.6 million,44000,Selective,97,18:1,31,15895,NCAA I,16,18,14,34,36,59,41
https://www.usnews.com/best-colleges/wichita-state-university-1950,2021,Wichita State University,Wichita,KS,67260,298389,National Universities,8074,17799,12610,16052,rolling,Public,Coed,1895,None,Semester,Urban,$276.1 million +,47900,More selective,56,19:1,23,13217,NCAA I,3,4,4,13,36,54,46
https://www.usnews.com/best-colleges/william-woods-university-2525,2021,William Woods University,Fulton,MO,65251,298389,National Universities,24830,24830,9890,NA,rolling,Private,Coed,1870, Christian Church (Disciples of Christ),Semester,Rural,N/A,39800,Selective,NA,NA,NA,NA,NAIA,NA,NA,NA,NA,30,NA,NA
https://www.usnews.com/best-colleges/wilmington-university-7948,2021,Wilmington University,New Castle,DE,19720,298389,National Universities,11480,11480,14573,NA,NA,Private,Coed,1968,None,Trimester,Suburban,N/A,44100,Least selective,100,12:1,13,9114,NCAA II,NA,NA,1,NA,47,63,37
https://www.usnews.com/best-colleges/wingate-university-2985,2021,Wingate University,Wingate,NC,28174,298389,National Universities,38896,38896,9910,3681,rolling,Private,Coed,1896,None,Semester,Suburban,$96.8 million +,40900,Selective,90,16:1,41,2764,NCAA II,6,13,21,76,29,61,39
https://www.usnews.com/best-colleges/wright-state-9168,2021,Wright State University,Dayton,OH,45435,298389,National Universities,9962,19380,12414,12356,Aug. 20,Public,Coed,1967,None,Semester,Suburban,$124.9 million +,49700,Selective,95,13:1,25,9371,NCAA I,NA,NA,19,19,35,53,47
https://www.usnews.com/best-colleges/williams-college-2229,2021,Williams College,Williamstown,MA,01267,1,National Liberal Arts Colleges,50760,50760,12750,2134,Jan. 1,Private,Coed,1793,None,4-1-4,Rural,$2.7 billion +,58900,Most selective,13,7:1,88,2078,NCAA III,NA,NA,17,93,22,50,50
https://www.usnews.com/best-colleges/amherst-college-2115,2021,Amherst College,Amherst,MA,01002,2,National Liberal Arts Colleges,60890,60890,15910,1839,Jan. 4,Private,Coed,1821,None,Semester,Rural,$2.5 billion,58700,Most selective,11,7:1,88,1839,NCAA III,0,0,46,98,21,50,50
https://www.usnews.com/best-colleges/swarthmore-college-3370,2021,Swarthmore College,Swarthmore,PA,19081,3,National Liberal Arts Colleges,54656,54656,16653,1594,Jan. 1,Private,Coed,1864,None,Semester,Suburban,$2.1 billion +,60200,Most selective,9,8:1,86,1594,NCAA III,NA,NA,9,95,27,50,50
https://www.usnews.com/best-colleges/pomona-college-1173,2021,Pomona College,Claremont,CA,91711,4,National Liberal Arts Colleges,54774,54774,17820,1717,Jan. 8,Private,Coed,1887,None,Semester,Suburban,$2.3 billion +,57400,Most selective,7,8:1,89,1717,NCAA III,NA,NA,31,NA,30,53,47
https://www.usnews.com/best-colleges/wellesley-college-2224,2021,Wellesley College,Wellesley,MA,02481,4,National Liberal Arts Colleges,58448,58448,17772,2519,Jan. 8,Private,Women's college,1870,None,Semester,Suburban,$2.2 billion,53800,Most selective,22,8:1,84,2519,NCAA III,NA,NA,NA,97,17,100,0
https://www.usnews.com/best-colleges/bowdoin-college-2038,2021,Bowdoin College,Brunswick,ME,04011,6,National Liberal Arts Colleges,56350,56350,15360,1835,Jan. 1,Private,Coed,1794,Other,Semester,Suburban,$1.7 billion +,58300,Most selective,9,9:1,89,1835,NCAA III,NA,NA,17,92,19,51,49
https://www.usnews.com/best-colleges/claremont-mckenna-college-1170,2021,Claremont McKenna College,Claremont,CA,91711,6,National Liberal Arts Colleges,56475,56475,17300,1346,Jan. 5,Private,Coed,1946,None,Semester,Suburban,$865.5 million,63900,Most selective,10,8:1,84,1343,NCAA III,NA,NA,NA,96,NA,50,50
https://www.usnews.com/best-colleges/united-states-naval-academy-2101,2021,United States Naval Academy,Annapolis,MD,21402,6,National Liberal Arts Colleges,4524,4524,31,NA,NA,Public,Coed,1845,None,Semester,City,$292.8 million,84900,Most selective,8,8:1,90,4524,NCAA I,NA,NA,NA,100,NA,73,27
https://www.usnews.com/best-colleges/carleton-college-2340,2021,Carleton College,Northfield,MN,55057,9,National Liberal Arts Colleges,59352,59352,15147,2119,Jan. 15,Private,Coed,1866,None,Trimester,Rural,$892.4 million,53300,Most selective,19,9:1,88,2119,NCAA III,0,0,NA,96,16,51,49
https://www.usnews.com/best-colleges/hamilton-college-2728,2021,Hamilton College,Clinton,NY,13323,9,National Liberal Arts Colleges,58510,58510,14860,1924,Jan. 1,Private,Coed,1812,None,Semester,Rural,$1.0 billion +,59100,Most selective,16,9:1,89,1924,NCAA III,21,15,NA,100,13,53,47
https://www.usnews.com/best-colleges/middlebury-college-3691,2021,Middlebury College,Middlebury,VT,05753,9,National Liberal Arts Colleges,58316,58316,16630,2657,Jan. 1,Private,Coed,1800,None,4-1-4,Rural,$1.2 billion,55100,Most selective,15,8:1,85,2580,NCAA III,0,0,28,95,22,53,47
https://www.usnews.com/best-colleges/washington-and-lee-3768,2021,Washington and Lee University,Lexington,VA,24450,9,National Liberal Arts Colleges,57285,57285,15810,2264,Jan. 1,Private,Coed,1749,None,4-4-1,City,$1.7 billion,59800,Most selective,19,8:1,92,1860,NCAA III,77,71,NA,74,NA,50,50
https://www.usnews.com/best-colleges/grinnell-college-1868,2021,Grinnell College,Grinnell,IA,50112,13,National Liberal Arts Colleges,56680,56680,13864,1733,Jan. 15,Private,Coed,1846,None,Semester,Rural,$2.1 billion,48800,Most selective,23,9:1,85,1733,NCAA III,0,0,16,88,18,53,47
https://www.usnews.com/best-colleges/vassar-college-2895,2021,Vassar College,Poughkeepsie,NY,12604,13,National Liberal Arts Colleges,60930,60930,14990,2441,Jan. 1,Private,Coed,1861,None,Semester,Suburban,$1.1 billion +,48700,Most selective,24,8:1,86,2441,NCAA III,NA,NA,27,97,14,59,41
https://www.usnews.com/best-colleges/colby-college-2039,2021,Colby College,Waterville,ME,04901,15,National Liberal Arts Colleges,59430,59430,15295,2003,Jan. 1,Private,Coed,1813,None,4-1-4,Rural,$869.9 million +,55200,Most selective,10,9:1,85,2003,NCAA III,0,0,19,96,11,54,46
https://www.usnews.com/best-colleges/davidson-college-2918,2021,Davidson College,Davidson,NC,28035,15,National Liberal Arts Colleges,55060,55060,15225,1837,Jan. 7,Private,Coed,1837,Presbyterian Church (USA),Semester,Suburban,$881.5 million,52300,Most selective,18,9:1,87,1837,NCAA I,30,49,17,95,16,51,49
https://www.usnews.com/best-colleges/haverford-college-3274,2021,Haverford College,Haverford,PA,19041,15,National Liberal Arts Colleges,58900,58900,17066,1317,Jan. 15,Private,Coed,1833,None,Semester,Suburban,$526.9 million,50700,Most selective,16,9:1,83,1317,NCAA III,0,0,NA,98,16,53,47
https://www.usnews.com/best-colleges/smith-college-2209,2021,Smith College,Northampton,MA,01063,15,National Liberal Arts Colleges,56114,56114,18760,2894,Jan. 15,Private,Women's college,1871,None,Semester,Suburban,$1.9 billion +,47000,Most selective,32,9:1,83,2531,NCAA III,0,0,6,94,19,100,0
https://www.usnews.com/best-colleges/west-point-2893,2021,United States Military Academy,West Point,NY,10996,15,National Liberal Arts Colleges,4457,4457,31,NA,NA,Public,Coed,1802,None,Semester,Suburban,$28.5 million +,79100,More selective,10,7:1,80,4457,NCAA I,NA,NA,NA,100,NA,77,23
https://www.usnews.com/best-colleges/colgate-university-2701,2021,Colgate University,Hamilton,NY,13346,20,National Liberal Arts Colleges,60015,60015,15035,2992,Jan. 15,Private,Coed,1819,None,Semester,Rural,$934.4 million +,62300,Most selective,23,9:1,88,2980,NCAA I,21,31,18,92,18,55,45
https://www.usnews.com/best-colleges/wesleyan-university-1424,2021,Wesleyan University,Middletown,CT,06459,20,National Liberal Arts Colleges,59386,59386,16384,3230,Jan. 1,Private,Coed,1831,None,Semester,City,$1.1 billion,55100,Most selective,16,8:1,88,3018,NCAA III,4,1,NA,99,20,55,45
https://www.usnews.com/best-colleges/barnard-college-2708,2021,Barnard College,New York,NY,10027,22,National Liberal Arts Colleges,57668,57668,17856,2631,Jan. 1,Private,Women's college,1889,None,Semester,Urban,$363.6 million +,54300,Most selective,11,9:1,84,2631,NCAA I,NA,NA,7,91,16,100,0
https://www.usnews.com/best-colleges/bates-college-2036,2021,Bates College,Lewiston,ME,04240,22,National Liberal Arts Colleges,57353,57353,16177,1820,Jan. 1,Private,Coed,1855,None,4-4-1,City,$329.7 million +,53700,Most selective,12,10:1,87,1820,NCAA III,NA,NA,14,NA,15,50,50
https://www.usnews.com/best-colleges/university-of-richmond-3744,2021,University of Richmond,Univ. of Richmond,VA,23173,22,National Liberal Arts Colleges,56860,56860,13430,3914,Jan. 15,Private,Coed,1830,None,Semester,Suburban,$2.5 billion +,55900,Most selective,28,8:1,84,3161,NCAA I,18,27,23,91,12,52,48
https://www.usnews.com/best-colleges/colorado-college-1347,2021,Colorado College,Colorado Springs,CO,80903,25,National Liberal Arts Colleges,60864,60864,13392,2124,Jan. 15,Private,Coed,1874,None,Block Plan,City,$771.9 million +,47900,Most selective,14,10:1,80,2099,NCAA III,NA,NA,12,83,18,55,45
https://www.usnews.com/best-colleges/harvey-mudd-college-1171,2021,Harvey Mudd College,Claremont,CA,91711,25,National Liberal Arts Colleges,58660,58660,18679,895,Jan. 5,Private,Coed,1955,None,Semester,Suburban,$328.6 million,82400,Most selective,14,8:1,86,895,NCAA III,0,0,NA,98,NA,50,50
https://www.usnews.com/best-colleges/macalester-college-2358,2021,Macalester College,St. Paul,MN,55105,27,National Liberal Arts Colleges,58478,58478,13084,2098,Jan. 15,Private,Coed,1874,None,Semester,Urban,$749.6 million,50100,Most selective,32,10:1,86,2098,NCAA III,0,0,17,62,13,58,42
https://www.usnews.com/best-colleges/bryn-mawr-college-3237,2021,Bryn Mawr College,Bryn Mawr,PA,19010,28,National Liberal Arts Colleges,56610,56610,17720,1719,Jan. 15,Private,Women's college,1885,None,Semester,Suburban,$888.2 million,49700,Most selective,33,9:1,77,1384,NCAA III,NA,NA,16,92,15,100,0
https://www.usnews.com/best-colleges/kenyon-college-3065,2021,Kenyon College,Gambier,OH,43022,28,National Liberal Arts Colleges,61100,61100,12830,1747,Jan. 15,Private,Coed,1824,None,Semester,Rural,$422.0 million +,49700,More selective,34,9:1,85,1747,NCAA III,19,14,22,99,NA,55,45
https://www.usnews.com/best-colleges/scripps-college-1174,2021,Scripps College,Claremont,CA,91711,28,National Liberal Arts Colleges,59410,59410,18286,1109,Jan. 3,Private,Women's college,1926,None,Semester,Suburban,$375.6 million,51400,More selective,32,10:1,86,1089,NCAA III,NA,NA,5,94,NA,100,0
https://www.usnews.com/best-colleges/soka-university-of-america-38144,2021,Soka University of America,Aliso Viejo,CA,92656,28,National Liberal Arts Colleges,33962,33962,13032,419,Jan. 15,Private,Coed,1987,None,Semester,Suburban,$1.3 billion,39700,More selective,40,7:1,88,406,NAIA,0,0,NA,99,NA,65,35
https://www.usnews.com/best-colleges/united-states-air-force-academy-1369,2021,United States Air Force Academy,USAF Academy,CO,80840,28,National Liberal Arts Colleges,4304,4304,31,NA,NA,Public,Coed,1954,None,Semester,Suburban,N/A,71800,More selective,11,7:1,84,4304,NCAA I,0,0,NA,100,NA,72,28
https://www.usnews.com/best-colleges/berea-college-1955,2021,Berea College,Berea,KY,40404,33,National Liberal Arts Colleges,692,692,7264,1688,March 31,Private,Coed,1855,None,Semester,Rural,$1.2 billion +,37500,More selective,30,10:1,55,1688,NCAA III,NA,NA,16,98,41,58,42
https://www.usnews.com/best-colleges/bucknell-university-3238,2021,Bucknell University,Lewisburg,PA,17837,34,National Liberal Arts Colleges,58202,58202,14670,3697,Jan. 15,Private,Coed,1846,None,Semester,Rural,$866.8 million +,63700,More selective,34,9:1,86,3627,NCAA I,35,42,NA,91,12,51,49
https://www.usnews.com/best-colleges/mount-holyoke-college-2192,2021,Mount Holyoke College,South Hadley,MA,01075,34,National Liberal Arts Colleges,54618,54618,16020,2300,Jan. 15,Private,Women's college,1837,None,Semester,Suburban,$794.2 million +,47500,More selective,38,9:1,79,2190,NCAA III,0,0,16,96,19,100,0
https://www.usnews.com/best-colleges/holy-cross-2141,2021,College of the Holy Cross,Worcester,MA,01610,36,National Liberal Arts Colleges,56520,56520,15560,3174,Jan. 15,Private,Coed,1843,Roman Catholic,Semester,Suburban,$785.9 million,55300,More selective,34,10:1,87,3174,NCAA I,0,0,115,90,17,53,47
https://www.usnews.com/best-colleges/oberlin-college-3086,2021,Oberlin College,Oberlin,OH,44074,36,National Liberal Arts Colleges,58504,58504,17334,2863,Jan. 15,Private,Coed,1833,None,4-1-4,Suburban,$984.7 million,47100,More selective,36,9:1,76,2846,NCAA III,NA,NA,23,90,9,58,42
https://www.usnews.com/best-colleges/pitzer-college-1172,2021,Pitzer College,Claremont,CA,91711,36,National Liberal Arts Colleges,55878,55878,9265,1119,Jan. 1,Private,Coed,1963,None,Semester,Suburban,$144.4 million,51200,More selective,14,10:1,78,1119,NCAA III,0,0,16,75,23,57,43
https://www.usnews.com/best-colleges/skidmore-college-2814,2021,Skidmore College,Saratoga Springs,NY,12866,36,National Liberal Arts Colleges,58128,58128,15524,2663,Jan. 15,Private,Coed,1903,None,Semester,Suburban,$373.9 million,49000,More selective,30,8:1,85,2662,NCAA III,0,0,45,89,15,60,40
https://www.usnews.com/best-colleges/lafayette-college-3284,2021,Lafayette College,Easton,PA,18042,40,National Liberal Arts Colleges,57052,57052,16874,2662,Jan. 15,Private,Coed,1826,None,Semester,Suburban,$861.8 million,63900,More selective,31,10:1,84,2662,NCAA I,26,33,18,93,15,51,49
https://www.usnews.com/best-colleges/occidental-college-1249,2021,Occidental College,Los Angeles,CA,90041,40,National Liberal Arts Colleges,56576,56576,16600,2081,Jan. 10,Private,Coed,1887,None,Semester,Urban,$448.1 million,51900,More selective,37,10:1,80,2081,NCAA III,NA,NA,28,82,18,58,42
https://www.usnews.com/best-colleges/thomas-aquinas-college-10448,2021,Thomas Aquinas College,Santa Paula,CA,93060,40,National Liberal Arts Colleges,26000,26000,9400,439,rolling,Private,Coed,1971,Roman Catholic,Semester,Rural,$25.3 million,NA,More selective,79,11:1,78,439,N/A,0,0,NA,99,NA,53,47
